energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.05421627685427666,14.26340627670288,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.002,20.0,9.999999999999999e-06,61.0,2.7651448249816895,-0.036189351230859756,250.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.4700598418712616,29.592756986618042,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,1138.0,19.483563899993896,0.507534921169281,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,0.01863516867160797,9.779427766799927,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.002,20.0,9.999999999999999e-06,291.0,7.279813766479492,0.02137461118400097,200.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.04434782266616821,7.389972686767578,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.002,20.0,9.999999999999999e-06,53.0,2.5760412216186523,-0.026354705914855003,200.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,-0.07508769631385803,30.365217685699463,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.2,20.0,9.999999999999999e-06,463.0,8.888458251953125,-0.04586934298276901,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.0225258469581604,4.501703500747681,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,31.0,1.9904885292053223,0.03836521878838539,333.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,-0.011944440193474293,4.564378499984741,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,24.0,1.923020601272583,0.00010839905007742345,333.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.25_n1000_d3,0.3408122658729553,26.056625366210938,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.2,20.0,9.999999999999999e-06,426.0,8.316317558288574,0.37546172738075256,250.0,
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,0.027875561267137527,4.955363512039185,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,53.0,2.438248634338379,0.04183102399110794,250.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.0182421263307333,4.507004261016846,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,22.0,1.865713119506836,-6.915535777807236e-06,250.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.21353411674499512,25.195523977279663,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.2,20.0,9.999999999999999e-06,484.0,9.262885570526123,0.2559996545314789,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.02356005646288395,6.906112432479858,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,36.0,2.0888891220092773,-0.0027222828939557076,200.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.014375610277056694,4.5087714195251465,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,22.0,1.860334873199463,-0.00036496398388408124,200.0,"[32, 16, 3]"
Energy_LJ_2scale,GD_2LJ_n1000_d3,-0.006714914925396442,9.55046033859253,0.02,0.1,20,1e-07,2.5303592681884766,1000,,,,,,,,
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,0.17397741973400116,46.048381090164185,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,1373.0,23.11965537071228,0.19971217215061188,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.0779208093881607,19.79010581970215,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.002,20.0,1e-06,567.0,12.826629400253296,0.08301577717065811,333.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.0006617582985199988,9.630805492401123,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.002,20.0,1e-06,55.0,2.617077350616455,0.019462570548057556,333.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.25_n1000_d3,0.4636508524417877,47.735750913619995,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,1332.0,22.44661545753479,0.49857231974601746,250.0,
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,0.1329757571220398,16.235535383224487,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.002,20.0,1e-06,618.0,13.730677127838135,0.13442783057689667,250.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.05511968210339546,7.159131288528442,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.002,20.0,1e-06,49.0,2.4868927001953125,-0.03763899579644203,250.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.4683716297149658,44.488399028778076,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,1581.0,26.38642907142639,0.5076308250427246,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,0.08301051706075668,24.550662994384766,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.002,20.0,1e-06,918.0,19.845481157302856,0.08387637138366699,200.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.04624544084072113,9.510583639144897,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.002,20.0,1e-06,49.0,2.480783462524414,-0.024656139314174652,200.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,0.02041757106781006,27.58382558822632,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.2,20.0,1e-06,508.0,9.57206654548645,0.0578230656683445,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.04130113869905472,4.73209285736084,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,43.0,2.2282748222351074,0.06122070550918579,333.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,-0.01302217599004507,5.023771524429321,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,44.0,2.391659736633301,0.00016015964502003044,333.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.25_n1000_d3,0.3379511535167694,31.453047275543213,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.2,20.0,1e-06,511.0,9.60920763015747,0.3718131184577942,250.0,
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.029538029804825783,7.582608222961426,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,73.0,2.8289198875427246,-0.015441367402672768,250.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.015957951545715332,10.229064464569092,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,83.0,3.2717537879943848,3.864045720547438e-05,250.0,"[32, 16, 3]"
