energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.3928525745868683,15.008668899536133,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.05,20.0,1e-06,768.0,13.62829041481018,0.4248476028442383,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,0.14256609976291656,18.823233604431152,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.005,20.0,1e-06,762.0,16.69528579711914,0.14220552146434784,200.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.028822781518101692,3.9726297855377197,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.005,20.0,1e-06,29.0,2.0309805870056152,0.00537251029163599,200.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,-0.009064293466508389,4.221215009689331,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.5,20.0,1e-06,86.0,2.8999409675598145,0.022694705054163933,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,-0.014201462268829346,3.8531692028045654,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.05,20.0,1e-06,29.0,1.9495396614074707,0.0007491606520488858,333.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,-0.01137374434620142,5.705984830856323,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.05,20.0,1e-06,25.0,1.9321348667144775,-2.109371416736394e-05,333.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.25_n1000_d3,-0.06505300104618073,13.927706718444824,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.5,20.0,1e-06,641.0,11.660386323928833,-0.01793516054749489,250.0,
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.0072171008214354515,2.1889469623565674,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.05,20.0,1e-06,27.0,1.901282548904419,0.0026839645579457283,250.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,0.02479194849729538,2.3311116695404053,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.05,20.0,1e-06,28.0,2.006190061569214,0.04171084612607956,250.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,-0.08011997491121292,13.741010427474976,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.5,20.0,1e-06,689.0,12.551419019699097,-0.03592483699321747,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,0.028417207300662994,2.122612714767456,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.05,20.0,1e-06,24.0,1.836942434310913,0.04608168452978134,200.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,0.06988424062728882,2.3717153072357178,0.05,0.1,20,1e-07,2.5303592681884766,1000,0.05,20.0,1e-06,30.0,2.0464391708374023,0.08455955237150192,200.0,"[32, 16, 3]"
Energy_LJ_2scale,GD_2LJ_n1000_d3,-0.007725877687335014,7.171780824661255,0.02,0.1,20,1e-06,2.5303592681884766,1000,,,,,,,,
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,0.1744600534439087,30.20112133026123,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,1089.0,18.713862895965576,0.19933606684207916,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.03912198916077614,20.530707120895386,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.002,20.0,9.999999999999999e-06,461.0,10.876475095748901,0.042585402727127075,333.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,-0.007701873779296875,9.795917272567749,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.002,20.0,9.999999999999999e-06,60.0,2.7439167499542236,0.010328167118132114,333.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.25_n1000_d3,0.4643439054489136,33.25645661354065,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,910.0,15.899638891220093,0.49897536635398865,250.0,
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,0.04071242734789848,23.67518138885498,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.002,20.0,9.999999999999999e-06,763.0,16.699631452560425,0.044086333364248276,250.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.05421627685427666,14.26340627670288,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.002,20.0,9.999999999999999e-06,61.0,2.7651448249816895,-0.036189351230859756,250.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.4700598418712616,29.592756986618042,0.02,0.1,20,1e-06,2.5303592681884766,1000,0.02,20.0,9.999999999999999e-06,1138.0,19.483563899993896,0.507534921169281,200.0,
