energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.022758271545171738,14.878425598144531,0.05,0.1,20,1e-07,1.836790680885315,400,0.005,20.0,1e-06,604.0,14.521078824996948,-0.021221047267317772,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.022240333259105682,6.109263181686401,0.05,0.1,20,1e-07,1.836790680885315,400,0.005,20.0,1e-06,224.0,5.758431911468506,-0.022124212235212326,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0226135291159153,12.701181650161743,0.05,0.1,20,1e-07,1.836790680885315,400,0.05,20.0,1e-06,467.0,9.9037766456604,-0.021186623722314835,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023164814338088036,17.78992795944214,0.05,0.1,20,1e-07,1.836790680885315,400,0.005,20.0,1e-06,616.0,14.831698894500732,-0.022984202951192856,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023156268522143364,13.67575454711914,0.05,0.1,20,1e-07,1.836790680885315,400,0.005,20.0,1e-06,309.0,7.849250078201294,-0.022912444546818733,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,0.019716523587703705,13.477047204971313,0.05,0.1,20,1e-07,1.836790680885315,400,0.05,20.0,1e-06,503.0,10.466306924819946,0.023583753034472466,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,0.019696379080414772,17.891927242279053,0.05,0.1,20,1e-07,1.836790680885315,400,0.005,20.0,1e-06,619.0,14.94163727760315,0.01985469087958336,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.019424758851528168,6.374779224395752,0.05,0.1,20,1e-07,1.836790680885315,400,0.005,20.0,1e-06,231.0,6.019780874252319,-0.015727803111076355,80.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.007464413996785879,2.661885976791382,0.05,0.1,20,1e-07,1.836790680885315,400,0.5,20.0,1e-06,95.0,2.304468870162964,-0.003613868495449424,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023014191538095474,19.498506546020508,0.05,0.1,20,1e-07,1.836790680885315,400,0.05,20.0,1e-06,669.0,16.34149718284607,-0.015608927235007286,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.021485455334186554,6.081417560577393,0.05,0.1,20,1e-07,1.836790680885315,400,0.05,20.0,1e-06,220.0,5.73104453086853,0.02960098907351494,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0073399730026721954,1.6013355255126953,0.05,0.1,20,1e-07,1.836790680885315,400,0.5,20.0,1e-06,45.0,1.233407974243164,-0.0040160613134503365,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.02300039865076542,14.388772249221802,0.05,0.1,20,1e-07,1.836790680885315,400,0.05,20.0,1e-06,463.0,11.29279899597168,-0.02088985964655876,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023164944723248482,9.509909629821777,0.05,0.1,20,1e-07,1.836790680885315,400,0.05,20.0,1e-06,142.0,3.7080934047698975,-0.021655747666954994,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.019286995753645897,14.748048305511475,0.05,0.1,20,1e-07,1.836790680885315,400,0.5,20.0,1e-06,51.0,1.3486754894256592,-0.0017590114148333669,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.021897166967391968,7.717864274978638,0.05,0.1,20,1e-07,1.836790680885315,400,0.05,20.0,1e-06,298.0,7.368324279785156,-0.00931813195347786,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.02118167094886303,5.0835607051849365,0.05,0.1,20,1e-07,1.836790680885315,400,0.05,20.0,1e-06,170.0,4.733135223388672,0.04632125422358513,80.0,"[32, 16, 3]"
Energy_Bond_LJ,GD_Bond_LJ_n400_d3,-0.023176655173301697,17.00002694129944,0.02,0.1,20,1e-06,1.836790680885315,400,,,,,,,,
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.02322978712618351,19.4438259601593,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,569.0,11.16152834892273,-0.020851828157901764,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.001678759464994073,17.214099168777466,0.02,0.1,20,1e-06,1.836790680885315,400,0.002,20.0,9.999999999999999e-06,468.0,11.357501983642578,-0.00016583059914410114,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.021242279559373856,11.820747137069702,0.02,0.1,20,1e-06,1.836790680885315,400,0.002,20.0,9.999999999999999e-06,458.0,11.472151756286621,-0.01976928487420082,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.02301745116710663,15.81935739517212,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,489.0,10.029541969299316,-0.02032357268035412,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,0.019764332100749016,18.444223165512085,0.02,0.1,20,1e-06,1.836790680885315,400,0.002,20.0,9.999999999999999e-06,619.0,15.285903930664062,0.02006463333964348,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.022284433245658875,8.781819105148315,0.02,0.1,20,1e-06,1.836790680885315,400,0.002,20.0,9.999999999999999e-06,330.0,8.430336713790894,-0.0217371117323637,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,0.019654136151075363,16.360897064208984,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,515.0,10.493463039398193,0.023917874321341515,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023182015866041183,21.76570153236389,0.02,0.1,20,1e-06,1.836790680885315,400,0.002,20.0,9.999999999999999e-06,620.0,15.529489755630493,-0.022875262424349785,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.021611802279949188,10.759933233261108,0.02,0.1,20,1e-06,1.836790680885315,400,0.002,20.0,9.999999999999999e-06,404.0,10.384324073791504,-0.020642854273319244,80.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.01611476019024849,2.7120020389556885,0.02,0.1,20,1e-06,1.836790680885315,400,0.2,20.0,9.999999999999999e-06,100.0,2.338711977005005,-0.013136942870914936,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.0016067319083958864,10.327657461166382,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,276.0,7.090085506439209,-0.0008861660026013851,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.021882735192775726,4.832281589508057,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,167.0,4.469100713729858,-0.013839389197528362,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.021506931632757187,8.076366424560547,0.02,0.1,20,1e-06,1.836790680885315,400,0.2,20.0,9.999999999999999e-06,76.0,1.8702356815338135,-0.01128894742578268,,
