energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.023209938779473305,14.946033239364624,0.05,0.1,20,1e-06,1.7716580629348755,400,0.05,20.0,9.999999999999999e-06,608.0,11.910955667495728,-0.022444363683462143,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023106755688786507,17.64608669281006,0.05,0.1,20,1e-06,1.7716580629348755,400,0.005,20.0,9.999999999999999e-06,607.0,14.630094051361084,-0.02293340303003788,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.019316362217068672,7.282456636428833,0.05,0.1,20,1e-06,1.7716580629348755,400,0.005,20.0,9.999999999999999e-06,275.0,6.931460380554199,-0.01295038778334856,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.023189986124634743,10.419316053390503,0.05,0.1,20,1e-06,1.7716580629348755,400,0.05,20.0,9.999999999999999e-06,370.0,7.637207746505737,-0.02195550501346588,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.001568932319059968,14.512746572494507,0.05,0.1,20,1e-06,1.7716580629348755,400,0.005,20.0,9.999999999999999e-06,460.0,11.364714860916138,-0.000927265384234488,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.020909208804368973,6.067768096923828,0.05,0.1,20,1e-06,1.7716580629348755,400,0.005,20.0,9.999999999999999e-06,207.0,5.711674451828003,-0.016375882551074028,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.023182744160294533,12.75185513496399,0.05,0.1,20,1e-06,1.7716580629348755,400,0.05,20.0,9.999999999999999e-06,320.0,6.879228115081787,-0.02034863829612732,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,0.08397180587053299,17.185991764068604,0.05,0.1,20,1e-06,1.7716580629348755,400,0.005,20.0,9.999999999999999e-06,470.0,11.4758620262146,0.0843069925904274,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.02133500948548317,6.602635860443115,0.05,0.1,20,1e-06,1.7716580629348755,400,0.005,20.0,9.999999999999999e-06,239.0,6.247696876525879,-0.01454920880496502,80.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.10_n400_d3,0.00034604640677571297,4.627710342407227,0.05,0.1,20,1e-06,1.7716580629348755,400,0.05,20.0,9.999999999999999e-06,170.0,3.8380250930786133,0.0051343077793717384,,
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,-0.023165695369243622,17.328567266464233,0.05,0.1,20,1e-06,1.7716580629348755,400,0.005,20.0,9.999999999999999e-06,468.0,11.401369333267212,-0.022537201642990112,40.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,-3.4158758353441954e-05,7.6791651248931885,0.05,0.1,20,1e-06,1.7716580629348755,400,0.005,20.0,9.999999999999999e-06,267.0,7.322777509689331,0.004600564483553171,40.0,"[32, 16, 3]"
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02285110391676426,8.90281891822815,0.05,0.1,20,1e-07,1.7716580629348755,400,,,,,,,,
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.02323390729725361,14.622346878051758,0.05,0.1,20,1e-07,1.7716580629348755,400,0.05,20.0,1e-06,442.0,8.758800745010376,-0.019055703654885292,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.0017352044815197587,17.11556601524353,0.05,0.1,20,1e-07,1.7716580629348755,400,0.005,20.0,1e-06,462.0,11.30652379989624,-0.0013712221989408135,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023158030584454536,13.747436285018921,0.05,0.1,20,1e-07,1.7716580629348755,400,0.005,20.0,1e-06,431.0,10.747524738311768,-0.02302544191479683,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.023279165849089622,12.43048906326294,0.05,0.1,20,1e-07,1.7716580629348755,400,0.05,20.0,1e-06,545.0,11.031381607055664,-0.022027235478162766,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023017605766654015,15.136326551437378,0.05,0.1,20,1e-07,1.7716580629348755,400,0.005,20.0,1e-06,468.0,11.785315752029419,-0.02249688096344471,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.020914947614073753,7.95684289932251,0.05,0.1,20,1e-07,1.7716580629348755,400,0.005,20.0,1e-06,288.0,7.5787670612335205,-0.014037547633051872,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.022990912199020386,13.393535852432251,0.05,0.1,20,1e-07,1.7716580629348755,400,0.05,20.0,1e-06,554.0,11.21926760673523,-0.02070014551281929,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023188499733805656,24.504128456115723,0.05,0.1,20,1e-07,1.7716580629348755,400,0.005,20.0,1e-06,769.0,18.746355056762695,-0.022988878190517426,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023069463670253754,11.548387050628662,0.05,0.1,20,1e-07,1.7716580629348755,400,0.005,20.0,1e-06,319.0,8.341552257537842,-0.02284383587539196,80.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.10_n400_d3,0.00012441167200449854,13.352258682250977,0.05,0.1,20,1e-07,1.7716580629348755,400,0.05,20.0,1e-06,617.0,12.760172128677368,0.004880624823272228,,
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,0.01971338875591755,20.89491057395935,0.05,0.1,20,1e-07,1.7716580629348755,400,0.005,20.0,1e-06,610.0,15.036819458007812,0.020628154277801514,40.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,-0.02314601093530655,10.796532392501831,0.05,0.1,20,1e-07,1.7716580629348755,400,0.005,20.0,1e-06,315.0,7.737117528915405,-0.022732209414243698,40.0,"[32, 16, 3]"
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02301538735628128,11.905126333236694,0.02,0.1,20,1e-06,1.7716580629348755,400,,,,,,,,
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.022875763475894928,14.470138311386108,0.02,0.1,20,1e-06,1.7716580629348755,400,0.02,20.0,9.999999999999999e-06,575.0,11.379474639892578,-0.020830685272812843,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,0.04123660549521446,18.508419275283813,0.02,0.1,20,1e-06,1.7716580629348755,400,0.002,20.0,9.999999999999999e-06,617.0,15.240222215652466,0.041515249758958817,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023166613653302193,14.97331953048706,0.02,0.1,20,1e-06,1.7716580629348755,400,0.002,20.0,9.999999999999999e-06,470.0,11.86473298072815,-0.023027094081044197,133.0,"[32, 16, 3]"
